id,lemma,swedish,english,partOfSpeech,frequencyRank,cefrLevel,packIds,tags,priority,exampleSv,exampleEn,phonetic,audioUrl,notes,normalizedKey,isPhrase,sources
sv_000001,dag,dag,day,noun,1,A1,a1_core,daily_life | common | high_priority,5,Dag används ofta i vardaglig svenska.,Day is often used in everyday Swedish.,,,seed dictionary enrichment,dag|noun,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00001""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00001""}]"
sv_002893,de ska jämföra en bättre lösning,de ska jämföra en bättre lösning,they will compare a better solution,phrase,2893,B2,b2_core,conversation | common | spoken,2,De ska jämföra en bättre lösning används ofta i vardaglig svenska.,They will compare a better solution is often used in everyday Swedish.,,,seed dictionary enrichment,deskajämföraenbättrelösning|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02893""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02893""}]"
sv_002894,de ska jämföra mer information,de ska jämföra mer information,they will compare more information,phrase,2894,B2,b2_core,conversation | common | spoken,2,De ska jämföra mer information används ofta i vardaglig svenska.,They will compare more information is often used in everyday Swedish.,,,seed dictionary enrichment,deskajämföramerinformation|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02894""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02894""}]"
sv_002895,de ska jämföra rätt svar,de ska jämföra rätt svar,they will compare the right answer,phrase,2895,B2,b2_core,conversation | common | spoken,2,De ska jämföra rätt svar används ofta i vardaglig svenska.,They will compare the right answer is often used in everyday Swedish.,,,seed dictionary enrichment,deskajämförarättsvar|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02895""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02895""}]"
sv_002896,de ska jämföra ett annat exempel,de ska jämföra ett annat exempel,they will compare another example,phrase,2896,B2,b2_core,conversation | common | spoken,2,De ska jämföra ett annat exempel används ofta i vardaglig svenska.,They will compare another example is often used in everyday Swedish.,,,seed dictionary enrichment,deskajämföraettannatexempel|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02896""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02896""}]"
sv_002897,de ska jämföra ett nytt sätt,de ska jämföra ett nytt sätt,they will compare a new way,phrase,2897,B2,b2_core,conversation | common | spoken,2,De ska jämföra ett nytt sätt används ofta i vardaglig svenska.,They will compare a new way is often used in everyday Swedish.,,,seed dictionary enrichment,deskajämföraettnyttsätt|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02897""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02897""}]"
sv_002898,de ska jämföra den viktigaste delen,de ska jämföra den viktigaste delen,they will compare the most important part,phrase,2898,B2,b2_core,conversation | common | spoken,2,De ska jämföra den viktigaste delen används ofta i vardaglig svenska.,They will compare the most important part is often used in everyday Swedish.,,,seed dictionary enrichment,deskajämföradenviktigastedelen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02898""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02898""}]"
sv_002899,de ska använda svenska ord,de ska använda svenska ord,they will use Swedish words,phrase,2899,B2,b2_core,conversation | common | spoken,2,De ska använda svenska ord används ofta i vardaglig svenska.,They will use swedish words is often used in everyday Swedish.,,,seed dictionary enrichment,deskaanvändasvenskaord|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02899""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02899""}]"
sv_002900,de ska använda det här uttrycket,de ska använda det här uttrycket,they will use this expression,phrase,2900,B2,b2_core,conversation | common | spoken,2,De ska använda det här uttrycket används ofta i vardaglig svenska.,They will use this expression is often used in everyday Swedish.,,,seed dictionary enrichment,deskaanvändadethäruttrycket|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02900""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02900""}]"
sv_002901,de ska använda nästa steg,de ska använda nästa steg,they will use the next step,phrase,2901,B2,b2_core,conversation | common | spoken,2,De ska använda nästa steg används ofta i vardaglig svenska.,They will use the next step is often used in everyday Swedish.,,,seed dictionary enrichment,deskaanvändanästasteg|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02901""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02901""}]"
sv_002902,de ska använda den här planen,de ska använda den här planen,they will use this plan,phrase,2902,B2,b2_core,conversation | common | spoken,2,De ska använda den här planen används ofta i vardaglig svenska.,They will use this plan is often used in everyday Swedish.,,,seed dictionary enrichment,deskaanvändadenhärplanen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02902""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02902""}]"
sv_002903,de ska använda en bättre lösning,de ska använda en bättre lösning,they will use a better solution,phrase,2903,B2,b2_core,conversation | common | spoken,2,De ska använda en bättre lösning används ofta i vardaglig svenska.,They will use a better solution is often used in everyday Swedish.,,,seed dictionary enrichment,deskaanvändaenbättrelösning|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02903""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02903""}]"
sv_002904,de ska använda mer information,de ska använda mer information,they will use more information,phrase,2904,B2,b2_core,conversation | common | spoken,2,De ska använda mer information används ofta i vardaglig svenska.,They will use more information is often used in everyday Swedish.,,,seed dictionary enrichment,deskaanvändamerinformation|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02904""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02904""}]"
sv_002905,de ska använda rätt svar,de ska använda rätt svar,they will use the right answer,phrase,2905,B2,b2_core,conversation | common | spoken,2,De ska använda rätt svar används ofta i vardaglig svenska.,They will use the right answer is often used in everyday Swedish.,,,seed dictionary enrichment,deskaanvändarättsvar|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02905""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02905""}]"
sv_002906,de ska använda ett annat exempel,de ska använda ett annat exempel,they will use another example,phrase,2906,B2,b2_core,conversation | common | spoken,2,De ska använda ett annat exempel används ofta i vardaglig svenska.,They will use another example is often used in everyday Swedish.,,,seed dictionary enrichment,deskaanvändaettannatexempel|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02906""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02906""}]"
sv_002907,de ska använda ett nytt sätt,de ska använda ett nytt sätt,they will use a new way,phrase,2907,B2,b2_core,conversation | common | spoken,2,De ska använda ett nytt sätt används ofta i vardaglig svenska.,They will use a new way is often used in everyday Swedish.,,,seed dictionary enrichment,deskaanvändaettnyttsätt|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02907""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02907""}]"
sv_002908,de ska använda den viktigaste delen,de ska använda den viktigaste delen,they will use the most important part,phrase,2908,B2,b2_core,conversation | common | spoken,2,De ska använda den viktigaste delen används ofta i vardaglig svenska.,They will use the most important part is often used in everyday Swedish.,,,seed dictionary enrichment,deskaanvändadenviktigastedelen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02908""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02908""}]"
sv_002909,de ska ändra svenska ord,de ska ändra svenska ord,they will change Swedish words,phrase,2909,B2,b2_core,conversation | common | spoken,2,De ska ändra svenska ord används ofta i vardaglig svenska.,They will change swedish words is often used in everyday Swedish.,,,seed dictionary enrichment,deskaändrasvenskaord|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02909""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02909""}]"
sv_002910,de ska ändra det här uttrycket,de ska ändra det här uttrycket,they will change this expression,phrase,2910,B2,b2_core,conversation | common | spoken,2,De ska ändra det här uttrycket används ofta i vardaglig svenska.,They will change this expression is often used in everyday Swedish.,,,seed dictionary enrichment,deskaändradethäruttrycket|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02910""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02910""}]"
sv_002911,de ska ändra nästa steg,de ska ändra nästa steg,they will change the next step,phrase,2911,B2,b2_core,conversation | common | spoken,2,De ska ändra nästa steg används ofta i vardaglig svenska.,They will change the next step is often used in everyday Swedish.,,,seed dictionary enrichment,deskaändranästasteg|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02911""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02911""}]"
sv_002912,de ska ändra den här planen,de ska ändra den här planen,they will change this plan,phrase,2912,B2,b2_core,conversation | common | spoken,2,De ska ändra den här planen används ofta i vardaglig svenska.,They will change this plan is often used in everyday Swedish.,,,seed dictionary enrichment,deskaändradenhärplanen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02912""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02912""}]"
sv_002913,de ska ändra en bättre lösning,de ska ändra en bättre lösning,they will change a better solution,phrase,2913,B2,b2_core,conversation | common | spoken,2,De ska ändra en bättre lösning används ofta i vardaglig svenska.,They will change a better solution is often used in everyday Swedish.,,,seed dictionary enrichment,deskaändraenbättrelösning|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02913""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02913""}]"
sv_002914,de ska ändra mer information,de ska ändra mer information,they will change more information,phrase,2914,B2,b2_core,conversation | common | spoken,2,De ska ändra mer information används ofta i vardaglig svenska.,They will change more information is often used in everyday Swedish.,,,seed dictionary enrichment,deskaändramerinformation|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02914""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02914""}]"
sv_002915,de ska ändra rätt svar,de ska ändra rätt svar,they will change the right answer,phrase,2915,B2,b2_core,conversation | common | spoken,2,De ska ändra rätt svar används ofta i vardaglig svenska.,They will change the right answer is often used in everyday Swedish.,,,seed dictionary enrichment,deskaändrarättsvar|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02915""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02915""}]"
sv_002916,de ska ändra ett annat exempel,de ska ändra ett annat exempel,they will change another example,phrase,2916,B2,b2_core,conversation | common | spoken,2,De ska ändra ett annat exempel används ofta i vardaglig svenska.,They will change another example is often used in everyday Swedish.,,,seed dictionary enrichment,deskaändraettannatexempel|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02916""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02916""}]"
sv_002917,de ska ändra ett nytt sätt,de ska ändra ett nytt sätt,they will change a new way,phrase,2917,B2,b2_core,conversation | common | spoken,2,De ska ändra ett nytt sätt används ofta i vardaglig svenska.,They will change a new way is often used in everyday Swedish.,,,seed dictionary enrichment,deskaändraettnyttsätt|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02917""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02917""}]"
sv_002918,de ska ändra den viktigaste delen,de ska ändra den viktigaste delen,they will change the most important part,phrase,2918,B2,b2_core,conversation | common | spoken,2,De ska ändra den viktigaste delen används ofta i vardaglig svenska.,They will change the most important part is often used in everyday Swedish.,,,seed dictionary enrichment,deskaändradenviktigastedelen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02918""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02918""}]"
sv_002919,de ska försöka svenska ord,de ska försöka svenska ord,they will try Swedish words,phrase,2919,B2,b2_core,conversation | common | spoken,2,De ska försöka svenska ord används ofta i vardaglig svenska.,They will try swedish words is often used in everyday Swedish.,,,seed dictionary enrichment,deskaförsökasvenskaord|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02919""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02919""}]"
sv_002920,de ska försöka det här uttrycket,de ska försöka det här uttrycket,they will try this expression,phrase,2920,B2,b2_core,conversation | common | spoken,2,De ska försöka det här uttrycket används ofta i vardaglig svenska.,They will try this expression is often used in everyday Swedish.,,,seed dictionary enrichment,deskaförsökadethäruttrycket|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02920""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02920""}]"
sv_002921,de ska försöka nästa steg,de ska försöka nästa steg,they will try the next step,phrase,2921,B2,b2_core,conversation | common | spoken,2,De ska försöka nästa steg används ofta i vardaglig svenska.,They will try the next step is often used in everyday Swedish.,,,seed dictionary enrichment,deskaförsökanästasteg|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02921""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02921""}]"
sv_002922,de ska försöka den här planen,de ska försöka den här planen,they will try this plan,phrase,2922,B2,b2_core,conversation | common | spoken,2,De ska försöka den här planen används ofta i vardaglig svenska.,They will try this plan is often used in everyday Swedish.,,,seed dictionary enrichment,deskaförsökadenhärplanen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02922""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02922""}]"
sv_002923,de ska försöka en bättre lösning,de ska försöka en bättre lösning,they will try a better solution,phrase,2923,B2,b2_core,conversation | common | spoken,2,De ska försöka en bättre lösning används ofta i vardaglig svenska.,They will try a better solution is often used in everyday Swedish.,,,seed dictionary enrichment,deskaförsökaenbättrelösning|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02923""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02923""}]"
sv_002924,de ska försöka mer information,de ska försöka mer information,they will try more information,phrase,2924,B2,b2_core,conversation | common | spoken,2,De ska försöka mer information används ofta i vardaglig svenska.,They will try more information is often used in everyday Swedish.,,,seed dictionary enrichment,deskaförsökamerinformation|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02924""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02924""}]"
sv_002925,de ska försöka rätt svar,de ska försöka rätt svar,they will try the right answer,phrase,2925,B2,b2_core,conversation | common | spoken,2,De ska försöka rätt svar används ofta i vardaglig svenska.,They will try the right answer is often used in everyday Swedish.,,,seed dictionary enrichment,deskaförsökarättsvar|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02925""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02925""}]"
sv_002926,de ska försöka ett annat exempel,de ska försöka ett annat exempel,they will try another example,phrase,2926,B2,b2_core,conversation | common | spoken,2,De ska försöka ett annat exempel används ofta i vardaglig svenska.,They will try another example is often used in everyday Swedish.,,,seed dictionary enrichment,deskaförsökaettannatexempel|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02926""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02926""}]"
sv_002927,de ska försöka ett nytt sätt,de ska försöka ett nytt sätt,they will try a new way,phrase,2927,B2,b2_core,conversation | common | spoken,2,De ska försöka ett nytt sätt används ofta i vardaglig svenska.,They will try a new way is often used in everyday Swedish.,,,seed dictionary enrichment,deskaförsökaettnyttsätt|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02927""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02927""}]"
sv_002928,de ska försöka den viktigaste delen,de ska försöka den viktigaste delen,they will try the most important part,phrase,2928,B2,b2_core,conversation | common | spoken,2,De ska försöka den viktigaste delen används ofta i vardaglig svenska.,They will try the most important part is often used in everyday Swedish.,,,seed dictionary enrichment,deskaförsökadenviktigastedelen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02928""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02928""}]"
sv_002929,de ska hitta svenska ord,de ska hitta svenska ord,they will find Swedish words,phrase,2929,B2,b2_core,conversation | common | spoken,2,De ska hitta svenska ord används ofta i vardaglig svenska.,They will find swedish words is often used in everyday Swedish.,,,seed dictionary enrichment,deskahittasvenskaord|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02929""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02929""}]"
sv_002930,de ska hitta det här uttrycket,de ska hitta det här uttrycket,they will find this expression,phrase,2930,B2,b2_core,conversation | common | spoken,2,De ska hitta det här uttrycket används ofta i vardaglig svenska.,They will find this expression is often used in everyday Swedish.,,,seed dictionary enrichment,deskahittadethäruttrycket|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02930""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02930""}]"
sv_002931,de ska hitta nästa steg,de ska hitta nästa steg,they will find the next step,phrase,2931,B2,b2_core,conversation | common | spoken,2,De ska hitta nästa steg används ofta i vardaglig svenska.,They will find the next step is often used in everyday Swedish.,,,seed dictionary enrichment,deskahittanästasteg|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02931""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02931""}]"
sv_002932,de ska hitta den här planen,de ska hitta den här planen,they will find this plan,phrase,2932,B2,b2_core,conversation | common | spoken,2,De ska hitta den här planen används ofta i vardaglig svenska.,They will find this plan is often used in everyday Swedish.,,,seed dictionary enrichment,deskahittadenhärplanen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02932""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02932""}]"
sv_002933,de ska hitta en bättre lösning,de ska hitta en bättre lösning,they will find a better solution,phrase,2933,B2,b2_core,conversation | common | spoken,2,De ska hitta en bättre lösning används ofta i vardaglig svenska.,They will find a better solution is often used in everyday Swedish.,,,seed dictionary enrichment,deskahittaenbättrelösning|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02933""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02933""}]"
sv_002934,de ska hitta mer information,de ska hitta mer information,they will find more information,phrase,2934,B2,b2_core,conversation | common | spoken,2,De ska hitta mer information används ofta i vardaglig svenska.,They will find more information is often used in everyday Swedish.,,,seed dictionary enrichment,deskahittamerinformation|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02934""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02934""}]"
sv_002935,de ska hitta rätt svar,de ska hitta rätt svar,they will find the right answer,phrase,2935,B2,b2_core,conversation | common | spoken,2,De ska hitta rätt svar används ofta i vardaglig svenska.,They will find the right answer is often used in everyday Swedish.,,,seed dictionary enrichment,deskahittarättsvar|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02935""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02935""}]"
sv_002936,de ska hitta ett annat exempel,de ska hitta ett annat exempel,they will find another example,phrase,2936,B2,b2_core,conversation | common | spoken,2,De ska hitta ett annat exempel används ofta i vardaglig svenska.,They will find another example is often used in everyday Swedish.,,,seed dictionary enrichment,deskahittaettannatexempel|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02936""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02936""}]"
sv_002937,de ska hitta ett nytt sätt,de ska hitta ett nytt sätt,they will find a new way,phrase,2937,B2,b2_core,conversation | common | spoken,2,De ska hitta ett nytt sätt används ofta i vardaglig svenska.,They will find a new way is often used in everyday Swedish.,,,seed dictionary enrichment,deskahittaettnyttsätt|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02937""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02937""}]"
sv_002938,de ska hitta den viktigaste delen,de ska hitta den viktigaste delen,they will find the most important part,phrase,2938,B2,b2_core,conversation | common | spoken,2,De ska hitta den viktigaste delen används ofta i vardaglig svenska.,They will find the most important part is often used in everyday Swedish.,,,seed dictionary enrichment,deskahittadenviktigastedelen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02938""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02938""}]"
sv_002939,de får börja svenska ord,de får börja svenska ord,they may start Swedish words,phrase,2939,B2,b2_core,conversation | common | spoken,2,De får börja svenska ord används ofta i vardaglig svenska.,They may start swedish words is often used in everyday Swedish.,,,seed dictionary enrichment,defårbörjasvenskaord|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02939""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02939""}]"
sv_002940,de får börja det här uttrycket,de får börja det här uttrycket,they may start this expression,phrase,2940,B2,b2_core,conversation | common | spoken,2,De får börja det här uttrycket används ofta i vardaglig svenska.,They may start this expression is often used in everyday Swedish.,,,seed dictionary enrichment,defårbörjadethäruttrycket|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02940""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02940""}]"
sv_002941,de får börja nästa steg,de får börja nästa steg,they may start the next step,phrase,2941,B2,b2_core,conversation | common | spoken,2,De får börja nästa steg används ofta i vardaglig svenska.,They may start the next step is often used in everyday Swedish.,,,seed dictionary enrichment,defårbörjanästasteg|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02941""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02941""}]"
sv_002942,de får börja den här planen,de får börja den här planen,they may start this plan,phrase,2942,B2,b2_core,conversation | common | spoken,2,De får börja den här planen används ofta i vardaglig svenska.,They may start this plan is often used in everyday Swedish.,,,seed dictionary enrichment,defårbörjadenhärplanen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02942""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02942""}]"
sv_002943,de får börja en bättre lösning,de får börja en bättre lösning,they may start a better solution,phrase,2943,B2,b2_core,conversation | common | spoken,2,De får börja en bättre lösning används ofta i vardaglig svenska.,They may start a better solution is often used in everyday Swedish.,,,seed dictionary enrichment,defårbörjaenbättrelösning|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02943""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02943""}]"
sv_002944,de får börja mer information,de får börja mer information,they may start more information,phrase,2944,B2,b2_core,conversation | common | spoken,2,De får börja mer information används ofta i vardaglig svenska.,They may start more information is often used in everyday Swedish.,,,seed dictionary enrichment,defårbörjamerinformation|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02944""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02944""}]"
sv_002945,de får börja rätt svar,de får börja rätt svar,they may start the right answer,phrase,2945,B2,b2_core,conversation | common | spoken,2,De får börja rätt svar används ofta i vardaglig svenska.,They may start the right answer is often used in everyday Swedish.,,,seed dictionary enrichment,defårbörjarättsvar|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02945""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02945""}]"
sv_002946,de får börja ett annat exempel,de får börja ett annat exempel,they may start another example,phrase,2946,B2,b2_core,conversation | common | spoken,2,De får börja ett annat exempel används ofta i vardaglig svenska.,They may start another example is often used in everyday Swedish.,,,seed dictionary enrichment,defårbörjaettannatexempel|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02946""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02946""}]"
sv_002947,de får börja ett nytt sätt,de får börja ett nytt sätt,they may start a new way,phrase,2947,B2,b2_core,conversation | common | spoken,2,De får börja ett nytt sätt används ofta i vardaglig svenska.,They may start a new way is often used in everyday Swedish.,,,seed dictionary enrichment,defårbörjaettnyttsätt|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02947""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02947""}]"
sv_002948,de får börja den viktigaste delen,de får börja den viktigaste delen,they may start the most important part,phrase,2948,B2,b2_core,conversation | common | spoken,2,De får börja den viktigaste delen används ofta i vardaglig svenska.,They may start the most important part is often used in everyday Swedish.,,,seed dictionary enrichment,defårbörjadenviktigastedelen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02948""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02948""}]"
sv_002949,de får fortsätta svenska ord,de får fortsätta svenska ord,they may continue Swedish words,phrase,2949,B2,b2_core,conversation | common | spoken,2,De får fortsätta svenska ord används ofta i vardaglig svenska.,They may continue swedish words is often used in everyday Swedish.,,,seed dictionary enrichment,defårfortsättasvenskaord|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02949""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02949""}]"
sv_002950,de får fortsätta det här uttrycket,de får fortsätta det här uttrycket,they may continue this expression,phrase,2950,B2,b2_core,conversation | common | spoken,2,De får fortsätta det här uttrycket används ofta i vardaglig svenska.,They may continue this expression is often used in everyday Swedish.,,,seed dictionary enrichment,defårfortsättadethäruttrycket|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02950""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02950""}]"
sv_002951,de får fortsätta nästa steg,de får fortsätta nästa steg,they may continue the next step,phrase,2951,B2,b2_core,conversation | common | spoken,2,De får fortsätta nästa steg används ofta i vardaglig svenska.,They may continue the next step is often used in everyday Swedish.,,,seed dictionary enrichment,defårfortsättanästasteg|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02951""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02951""}]"
sv_002952,de får fortsätta den här planen,de får fortsätta den här planen,they may continue this plan,phrase,2952,B2,b2_core,conversation | common | spoken,2,De får fortsätta den här planen används ofta i vardaglig svenska.,They may continue this plan is often used in everyday Swedish.,,,seed dictionary enrichment,defårfortsättadenhärplanen|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02952""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02952""}]"
sv_002953,de får fortsätta en bättre lösning,de får fortsätta en bättre lösning,they may continue a better solution,phrase,2953,B2,b2_core,conversation | common | spoken,2,De får fortsätta en bättre lösning används ofta i vardaglig svenska.,They may continue a better solution is often used in everyday Swedish.,,,seed dictionary enrichment,defårfortsättaenbättrelösning|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02953""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02953""}]"
sv_002954,de får fortsätta mer information,de får fortsätta mer information,they may continue more information,phrase,2954,B2,b2_core,conversation | common | spoken,2,De får fortsätta mer information används ofta i vardaglig svenska.,They may continue more information is often used in everyday Swedish.,,,seed dictionary enrichment,defårfortsättamerinformation|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02954""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02954""}]"
sv_002955,de får fortsätta rätt svar,de får fortsätta rätt svar,they may continue the right answer,phrase,2955,B2,b2_core,conversation | common | spoken,2,De får fortsätta rätt svar används ofta i vardaglig svenska.,They may continue the right answer is often used in everyday Swedish.,,,seed dictionary enrichment,defårfortsättarättsvar|phrase,True,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-02955""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-02955""}]"
